entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
5188,2026-05-15T01:05:00+00:00,XAUUSD,Sell,4613.838375,4614.299805,4613.838375,4614.761235,0.0002,-0.003929,0.0036,0.0036,0.0005,True,False,True,55,45,17.338375,-16.46143,-8.561528,2.838375,-16.46143,-7.761723,2.838375,-16.46143,-11.46143,2.838375,-16.46143,16.438472
5238,2026-05-15T05:15:00+00:00,XAUUSD,Sell,4586.741475,4587.200195,4586.741475,4587.658915,0.0002,-0.004946,0.0036,0.0036,0.0005,True,True,True,55,45,43.641378,-7.758525,7.441671,26.641378,-7.758525,-4.45872,26.641378,-7.758525,25.841573,29.941671,-7.758525,36.04128
5243,2026-05-15T05:40:00+00:00,XAUUSD,Sell,4571.642888,4572.100098,4571.642888,4572.557308,0.0002,-0.003748,0.0036,0.0036,0.0005,True,False,True,55,45,28.54279,-22.156917,-0.357112,11.54279,-13.757015,-11.156917,11.54279,-22.156917,4.642888,18.442692,-22.156917,23.843083
5244,2026-05-15T05:45:00+00:00,XAUUSD,Sell,4567.143338,4567.600098,4567.143338,4568.056858,0.0002,-0.005487,0.0036,0.0036,0.0005,True,True,True,65,45,25.443142,-26.656467,-9.856662,7.04324,-18.256565,-13.056858,7.04324,-26.656467,0.443142,13.943142,-26.656467,24.943142
5261,2026-05-15T07:10:00+00:00,XAUUSD,Buy,4591.059158,4590.600098,4590.141038,4591.059158,0.0002,0.003893,0.0036,0.0036,0.0005,True,True,True,55,45,2.740647,-55.659255,-21.358962,2.740647,-29.759353,-39.45906,2.740647,-41.358962,-26.059158,2.740647,-55.659255,-20.45906
5262,2026-05-15T07:15:00+00:00,XAUUSD,Buy,4591.659315,4591.200195,4590.741075,4591.659315,0.0002,0.003651,0.0036,0.0036,0.0005,True,True,True,55,45,2.140489,-56.259413,-30.759413,2.140489,-34.859511,-40.95912,2.140489,-48.559218,-30.359511,2.140489,-56.259413,-22.859511
5271,2026-05-15T08:00:00+00:00,XAUUSD,Sell,4564.943362,4565.399902,4564.943362,4565.856442,0.0002,-0.003797,0.0036,0.0036,0.0005,True,True,True,55,45,29.54346,-12.056638,3.04346,11.743167,-7.256833,14.54346,29.54346,-7.256833,-1.45654,29.54346,-12.056638,10.643558
5296,2026-05-15T10:05:00+00:00,XAUUSD,Buy,4562.556308,4562.100098,4561.643888,4562.556308,0.0002,0.004381,0.0036,0.0036,0.0005,True,True,True,55,45,14.443692,-48.756503,5.843595,14.443692,-8.95621,-5.056308,14.443692,-12.156405,-20.056308,14.443692,-22.656405,-24.556308
5297,2026-05-15T10:10:00+00:00,XAUUSD,Buy,4565.4565,4565.0,4564.5435,4565.4565,0.0002,0.004135,0.0036,0.0036,0.0005,True,True,True,55,45,11.5435,-51.656695,5.143598,11.5435,-11.856402,-15.556598,11.5435,-16.156695,-14.856402,11.5435,-25.556598,-17.856402
5338,2026-05-15T13:35:00+00:00,XAUUSD,Sell,4532.146838,4532.600098,4532.146838,4533.053358,0.0002,-0.00483,0.0036,0.0036,0.0005,True,False,True,55,45,18.347033,-38.753065,-28.152967,18.347033,-34.95326,-14.553358,18.347033,-38.753065,-17.45326,18.347033,-38.753065,-35.253065
5339,2026-05-15T13:40:00+00:00,XAUUSD,Sell,4523.447512,4523.899902,4523.447512,4524.352292,0.0002,-0.007547,0.0036,0.0036,0.0005,True,True,True,75,45,9.647708,-47.45239,-37.652585,9.647708,-43.652585,-22.152585,9.647708,-47.45239,-28.052488,9.647708,-47.45239,-41.652585
5340,2026-05-15T13:45:00+00:00,XAUUSD,Sell,4532.246925,4532.700195,4532.246925,4533.153465,0.0002,-0.004502,0.0036,0.0036,0.0005,True,True,True,55,45,3.246925,-38.652977,-23.353172,3.246925,-34.853172,-11.95327,3.246925,-38.652977,-17.052879,3.246925,-38.652977,-32.652977
5346,2026-05-15T14:15:00+00:00,XAUUSD,Buy,4563.856242,4563.399902,4562.943562,4563.856242,0.0002,0.005752,0.0036,0.0036,0.0005,True,True,True,65,45,7.04366,-30.656047,-12.156047,7.04366,-13.756145,-25.95634,7.04366,-30.656047,-3.95634,7.04366,-30.656047,-5.556438
5347,2026-05-15T14:20:00+00:00,XAUUSD,Buy,4563.056358,4562.600098,4562.143838,4563.056358,0.0002,0.005598,0.0036,0.0036,0.0005,True,True,True,65,45,7.843545,-29.856162,-13.056358,7.843545,-15.356162,-18.556358,7.843545,-29.856162,2.843545,7.843545,-29.856162,-0.256553
5455,2026-05-18T00:30:00+00:00,XAUUSD,Sell,4495.150538,4495.600098,4495.150538,4496.049658,0.0002,-0.007419,0.0036,0.0036,0.0005,True,True,True,75,45,11.650538,-58.649267,-18.049658,11.650538,-24.649267,-39.749365,11.650538,-48.849462,-35.049658,11.650538,-50.749365,-47.749365
5456,2026-05-18T00:35:00+00:00,XAUUSD,Sell,4493.5506,4494.0,4493.5506,4494.4494,0.0002,-0.007158,0.0036,0.0036,0.0005,True,True,True,65,45,10.0506,-60.249205,-17.849302,10.0506,-26.249205,-47.4494,10.0506,-50.4494,-44.349302,10.0506,-52.349302,-52.549498
5457,2026-05-18T00:40:00+00:00,XAUUSD,Sell,4484.951362,4485.399902,4484.951362,4485.848442,0.0002,-0.007809,0.0036,0.0036,0.0005,True,True,True,75,45,1.151558,-68.848442,-30.248833,1.151558,-34.848442,-54.348442,1.151558,-59.148735,-63.648735,1.151558,-66.44854,-60.548638
5458,2026-05-18T00:45:00+00:00,XAUUSD,Sell,4497.350025,4497.799805,4497.350025,4498.249585,0.0002,-0.004691,0.0036,0.0036,0.0005,True,True,True,55,45,7.850025,-56.44978,-33.44978,7.850025,-34.350171,-36.350171,7.850025,-48.549878,-47.350171,7.850025,-54.049878,-46.750073
5460,2026-05-18T00:55:00+00:00,XAUUSD,Buy,4518.95185,4518.5,4518.04815,4518.95185,0.0002,0.005452,0.0036,0.0036,0.0005,True,False,False,45,45,34.847955,-26.851752,8.948052,19.648248,-26.851752,17.448052,26.948052,-26.851752,27.847955,32.448052,-26.851752,25.248345
5470,2026-05-18T01:45:00+00:00,XAUUSD,Buy,4531.252885,4530.799805,4530.346725,4531.252885,0.0002,0.005169,0.0036,0.0036,0.0005,True,True,True,55,45,24.747115,-6.352982,2.447311,14.647018,-6.352982,13.447311,20.147018,-6.352982,12.847213,22.54692,-6.352982,11.447311
5471,2026-05-18T01:50:00+00:00,XAUUSD,Buy,4533.653515,4533.200195,4532.746875,4533.653515,0.0002,0.004431,0.0036,0.0036,0.0005,True,True,True,55,45,22.346485,-8.753613,2.746387,12.246387,-8.753613,11.346485,17.746387,-8.753613,13.346485,20.146289,-8.753613,6.646289
5472,2026-05-18T01:55:00+00:00,XAUUSD,Buy,4528.352692,4527.899902,4527.447112,4528.352692,0.0002,0.003657,0.0036,0.0036,0.0005,True,True,True,55,45,27.647308,-3.45279,8.04721,17.54721,-3.45279,18.447112,23.04721,-3.45279,15.847503,25.447112,-3.45279,6.247405
5473,2026-05-18T02:00:00+00:00,XAUUSD,Buy,4535.153665,4534.700195,4534.246725,4535.153665,0.0002,0.004319,0.0036,0.0036,0.0005,True,True,True,55,45,20.846335,-7.153665,-0.853861,10.746237,-7.053568,14.146139,17.04653,-7.153665,4.346335,18.646139,-7.153665,3.646139
5588,2026-05-18T11:35:00+00:00,XAUUSD,Buy,4559.95595,4559.5,4559.04405,4559.95595,0.0002,0.003742,0.0036,0.0036,0.0005,True,False,True,55,45,28.644148,-23.755755,5.54405,11.943952,-11.156145,17.744245,24.343855,-11.156145,-9.156145,28.644148,-12.656145,-13.656145
5589,2026-05-18T11:40:00+00:00,XAUUSD,Buy,4566.95665,4566.5,4566.04335,4566.95665,0.0002,0.006014,0.0036,0.0036,0.0005,True,True,True,65,45,21.643448,-30.756455,6.643448,7.143448,-18.156845,3.54335,17.343155,-18.156845,-14.95665,21.643448,-24.056748,-23.95665
5590,2026-05-18T11:45:00+00:00,XAUUSD,Buy,4559.855842,4559.399902,4558.943962,4559.855842,0.0002,0.004362,0.0036,0.0036,0.0005,True,True,True,55,45,28.744255,-23.655647,16.644158,19.54406,-11.056038,18.443962,24.443962,-11.056038,-12.255745,28.744255,-17.755745,-13.755745
5602,2026-05-18T12:45:00+00:00,XAUUSD,Buy,4576.95765,4576.5,4576.04235,4576.95765,0.0002,0.004852,0.0036,0.0036,0.0005,True,True,True,55,45,11.642448,-40.757455,1.342155,7.342155,-11.557748,-29.357552,11.642448,-34.857552,-30.857552,11.642448,-40.757455,-24.45765
5619,2026-05-18T14:10:00+00:00,XAUUSD,Sell,4568.243325,4568.700195,4568.243325,4569.157065,0.0002,-0.004185,0.0036,0.0036,0.0005,True,True,True,55,45,32.04313,-5.056479,23.54313,32.04313,-5.056479,15.443521,32.04313,-5.056479,10.743325,32.04313,-5.056479,18.843423
5624,2026-05-18T14:35:00+00:00,XAUUSD,Sell,4550.344725,4550.799805,4550.344725,4551.254885,0.0002,-0.004288,0.0036,0.0036,0.0005,True,True,True,55,45,14.144529,-12.155275,4.04492,14.144529,-3.45508,1.944822,14.144529,-4.655275,-3.055178,14.144529,-12.155275,6.444822
5626,2026-05-18T14:45:00+00:00,XAUUSD,Sell,4547.145338,4547.600098,4547.145338,4548.054858,0.0002,-0.004073,0.0036,0.0036,0.0005,True,True,True,55,45,10.945142,-15.354662,1.04524,10.945142,-5.654467,-5.354662,10.945142,-7.854662,-4.154467,10.945142,-15.354662,1.54524
5882,2026-05-19T13:05:00+00:00,XAUUSD,Sell,4524.847275,4525.299805,4524.847275,4525.752335,0.0002,-0.00394,0.0036,0.0036,0.0005,True,True,True,55,45,57.747177,-4.352921,18.347275,57.747177,-4.352921,23.247177,57.747177,-4.352921,22.747177,57.747177,-4.352921,13.347275
5883,2026-05-19T13:10:00+00:00,XAUUSD,Sell,4526.847075,4527.299805,4526.847075,4527.752535,0.0002,-0.003807,0.0036,0.0036,0.0005,True,True,True,55,45,59.746977,-2.353121,31.146879,59.746977,-2.353121,24.246977,59.746977,-2.353121,22.447172,59.746977,-2.353121,12.746977
5884,2026-05-19T13:15:00+00:00,XAUUSD,Sell,4519.548,4520.0,4519.548,4520.452,0.0002,-0.004756,0.0036,0.0036,0.0005,True,True,True,55,45,52.447902,-3.251805,21.847805,52.447902,-3.251805,15.447902,52.447902,-3.251805,15.548,52.447902,-3.251805,8.048
5885,2026-05-19T13:20:00+00:00,XAUUSD,Sell,4506.949162,4507.399902,4506.949162,4507.850642,0.0002,-0.004308,0.0036,0.0036,0.0005,True,True,True,55,45,39.849065,-10.050838,17.748967,39.849065,-10.050838,8.649358,39.849065,-10.050838,-2.251033,39.849065,-10.050838,-0.050838
5886,2026-05-19T13:25:00+00:00,XAUUSD,Sell,4493.950462,4494.399902,4493.950462,4494.849342,0.0002,-0.006828,0.0036,0.0036,0.0005,True,True,True,65,45,26.850365,-23.049538,1.250267,26.850365,-23.049538,-9.049538,26.850365,-23.049538,-18.249733,26.850365,-23.049538,-16.549538
5887,2026-05-19T13:30:00+00:00,XAUUSD,Sell,4483.751775,4484.200195,4483.751775,4484.648615,0.0002,-0.00952,0.0036,0.0036,0.0005,True,True,True,75,45,11.451971,-33.248225,-9.348322,11.451971,-33.248225,-23.248225,11.451971,-33.248225,-26.94842,11.451971,-33.248225,-23.94842
5888,2026-05-19T13:35:00+00:00,XAUUSD,Sell,4485.151538,4485.600098,4485.151538,4486.048658,0.0002,-0.007611,0.0036,0.0036,0.0005,True,True,True,75,45,12.851733,-31.848462,-8.048658,12.851733,-31.848462,-21.44856,12.851733,-31.848462,-27.048658,12.851733,-31.848462,-25.048658
5889,2026-05-19T13:40:00+00:00,XAUUSD,Sell,4478.05215,4478.5,4478.05215,4478.94785,0.0002,-0.006412,0.0036,0.0036,0.0005,True,True,True,65,45,1.752345,-38.94785,-19.347752,1.752345,-38.94785,-27.44785,1.752345,-38.94785,-31.047948,1.752345,-38.94785,-29.847752
5891,2026-05-19T13:50:00+00:00,XAUUSD,Buy,4507.850642,4507.399902,4506.949162,4507.850642,0.0002,0.005174,0.0036,0.0036,0.0005,True,False,True,55,45,9.149358,-20.850642,-17.850642,9.149358,-20.850642,-1.350642,9.149358,-20.850642,1.149358,9.149358,-20.850642,-5.050838
5893,2026-05-19T14:00:00+00:00,XAUUSD,Buy,4515.4515,4515.0,4514.5485,4515.4515,0.0002,0.00815,0.0036,0.0036,0.0005,True,True,True,75,45,1.5485,-28.4515,-15.351402,1.5485,-28.4515,-6.651695,1.5485,-28.4515,-5.351402,1.5485,-28.4515,-10.9515
5897,2026-05-19T14:20:00+00:00,XAUUSD,Sell,4488.751275,4489.200195,4488.751275,4489.649115,0.0002,-0.005714,0.0036,0.0036,0.0005,True,True,True,65,45,1.751275,-27.248725,-9.548529,1.751275,-19.848822,-20.44892,1.751275,-25.248725,-18.248725,1.751275,-27.248725,-13.348822
6006,2026-05-20T00:25:00+00:00,XAUUSD,Buy,4505.250285,4504.799805,4504.349325,4505.250285,0.0002,0.004012,0.0036,0.0036,0.0005,True,True,True,55,45,6.749715,-50.250285,-29.250285,6.749715,-29.650187,-21.45048,6.749715,-47.250285,-42.150187,6.749715,-50.250285,-38.150187
6008,2026-05-20T00:35:00+00:00,XAUUSD,Buy,4505.650715,4505.200195,4504.749675,4505.650715,0.0002,0.004146,0.0036,0.0036,0.0005,True,True,True,55,45,6.349285,-50.650715,-34.650715,6.349285,-47.650715,-34.95052,6.349285,-47.650715,-39.050618,6.349285,-50.650715,-39.150715
6018,2026-05-20T01:25:00+00:00,XAUUSD,Sell,4475.5524,4476.0,4475.5524,4476.4476,0.0002,-0.004891,0.0036,0.0036,0.0005,True,True,True,55,45,20.5524,-15.347502,-8.247405,17.5524,-15.347502,12.452302,20.5524,-15.347502,8.452302,20.5524,-15.347502,4.952302
6019,2026-05-20T01:30:00+00:00,XAUUSD,Sell,4475.452312,4475.899902,4475.452312,4476.347492,0.0002,-0.004271,0.0036,0.0036,0.0005,True,False,True,55,45,20.452312,-15.44759,2.752117,17.452312,-15.44759,14.452312,20.452312,-15.44759,10.352215,20.452312,-15.44759,-4.347492
6020,2026-05-20T01:35:00+00:00,XAUUSD,Sell,4470.5529,4471.0,4470.5529,4471.4471,0.0002,-0.006069,0.0036,0.0036,0.0005,True,True,True,65,45,15.5529,-20.347002,-0.147295,6.452802,-20.347002,3.952802,15.5529,-20.347002,4.0529,15.5529,-20.347002,-7.9471
6021,2026-05-20T01:40:00+00:00,XAUUSD,Sell,4469.352825,4469.799805,4469.352825,4470.246785,0.0002,-0.003856,0.0036,0.0036,0.0005,True,True,True,55,45,14.352825,-21.547078,6.252727,6.452922,-21.547078,6.952922,14.352825,-21.547078,4.452922,14.352825,-21.547078,-5.047078
6025,2026-05-20T02:00:00+00:00,XAUUSD,Buy,4487.94875,4487.5,4487.05125,4487.94875,0.0002,0.00396,0.0036,0.0036,0.0005,True,True,True,55,45,1.651348,-32.94875,-22.748555,1.651348,-27.348652,-17.148945,1.651348,-32.94875,-15.248555,1.651348,-32.94875,-12.848652
6033,2026-05-20T02:40:00+00:00,XAUUSD,Sell,4462.653788,4463.100098,4462.653788,4463.546408,0.0002,-0.00526,0.0036,0.0036,0.0005,True,True,True,55,45,7.653788,-19.146017,0.253885,7.653788,-6.546408,-2.246115,7.653788,-9.846212,-11.746115,7.653788,-19.146017,-6.646017
6034,2026-05-20T02:45:00+00:00,XAUUSD,Sell,4466.153438,4466.600098,4466.153438,4467.046758,0.0002,-0.003836,0.0036,0.0036,0.0005,True,True,True,55,45,11.153438,-15.646367,4.353633,11.153438,-3.046758,4.253535,11.153438,-6.346562,-1.246465,11.153438,-15.646367,-10.246465
6173,2026-05-20T14:20:00+00:00,XAUUSD,Buy,4505.650715,4505.200195,4504.749675,4505.650715,0.0002,0.00475,0.0036,0.0036,0.0005,True,False,True,55,45,52.749187,-4.250813,34.149089,52.749187,-4.250813,23.649089,52.749187,-4.250813,31.54948,52.749187,-4.250813,31.449382
6174,2026-05-20T14:25:00+00:00,XAUUSD,Buy,4509.95095,4509.5,4509.04905,4509.95095,0.0002,0.006944,0.0036,0.0036,0.0005,True,True,True,65,45,48.448952,-0.051048,23.04905,48.448952,-0.051048,19.348855,48.448952,-0.051048,25.54905,48.448952,-0.051048,28.649148
6175,2026-05-20T14:30:00+00:00,XAUUSD,Buy,4528.052858,4527.600098,4527.147338,4528.052858,0.0002,0.010738,0.0036,0.0036,0.0005,True,True,True,75,45,30.347045,-9.95276,10.347045,30.347045,-9.95276,0.647338,30.347045,-9.95276,6.04724,30.347045,-9.95276,15.147338
6176,2026-05-20T14:35:00+00:00,XAUUSD,Buy,4527.252485,4526.799805,4526.347125,4527.252485,0.0002,0.005553,0.0036,0.0036,0.0005,True,True,True,65,45,31.147418,-7.752485,13.747515,31.147418,-7.752485,3.747515,31.147418,-7.752485,12.247515,31.147418,-7.752485,19.147418
6293,2026-05-21T01:20:00+00:00,XAUUSD,Buy,4567.756535,4567.299805,4566.843075,4567.756535,0.0002,0.004862,0.0036,0.0036,0.0005,True,True,True,55,45,4.643368,-41.95673,-17.95673,4.643368,-20.156437,-28.45673,4.643368,-35.256535,-29.756535,4.643368,-39.45673,-41.95673
6294,2026-05-21T01:25:00+00:00,XAUUSD,Buy,4569.557008,4569.100098,4568.643188,4569.557008,0.0002,0.003867,0.0036,0.0036,0.0005,True,True,True,55,45,2.842895,-46.757203,-27.45691,2.842895,-27.95691,-31.95691,2.842895,-37.057008,-28.557008,2.842895,-41.257203,-45.557008
6402,2026-05-21T10:25:00+00:00,XAUUSD,Sell,4518.847875,4519.299805,4518.847875,4519.751735,0.0002,-0.003704,0.0036,0.0036,0.0005,True,True,True,55,45,30.54807,-3.652125,3.647679,13.147679,-3.652125,11.347875,15.54807,-3.652125,16.847875,22.847875,-3.652125,9.947972
6403,2026-05-21T10:30:00+00:00,XAUUSD,Sell,4515.248625,4515.700195,4515.248625,4516.151765,0.0002,-0.003926,0.0036,0.0036,0.0005,True,True,True,55,45,26.948821,-7.251375,3.648528,9.54843,-7.251375,-0.351472,11.948821,-7.251375,20.648528,25.04843,-7.251375,6.448821
6404,2026-05-21T10:35:00+00:00,XAUUSD,Sell,4509.549,4510.0,4509.549,4510.451,0.0002,-0.005644,0.0036,0.0036,0.0005,True,True,True,65,45,21.249195,-12.951,-1.551098,3.848805,-12.951,-3.051098,6.249195,-12.951,16.649098,21.249195,-12.951,-0.750805
6405,2026-05-21T10:40:00+00:00,XAUUSD,Sell,4517.948062,4518.399902,4517.948062,4518.851742,0.0002,-0.00377,0.0036,0.0036,0.0005,True,True,True,55,45,29.648258,-4.551938,4.54816,9.148258,-4.551938,1.847965,14.648258,-4.551938,19.247867,29.648258,-4.551938,11.847965
6443,2026-05-21T13:50:00+00:00,XAUUSD,Buy,4519.95195,4519.5,4519.04805,4519.95195,0.0002,0.00554,0.0036,0.0036,0.0005,True,True,True,65,45,39.648148,-21.95195,-9.45195,2.148148,-20.751755,-7.751755,2.148148,-21.95195,-1.351852,2.447952,-21.95195,38.847855
6444,2026-05-21T13:55:00+00:00,XAUUSD,Buy,4514.151565,4513.700195,4513.248825,4514.151565,0.0002,0.00463,0.0036,0.0036,0.0005,True,True,True,55,45,47.04863,-16.151565,-4.151565,2.54863,-14.95137,-1.151565,2.848435,-16.151565,6.54863,8.248337,-16.151565,38.948532
6485,2026-05-21T17:20:00+00:00,XAUUSD,Buy,4538.654015,4538.200195,4537.746375,4538.654015,0.0002,0.004649,0.0036,0.0036,0.0005,True,True,True,55,45,22.54618,-10.053918,13.245887,22.54618,-1.45382,1.946082,22.54618,-10.053918,3.345985,22.54618,-10.053918,4.245887
6486,2026-05-21T17:25:00+00:00,XAUUSD,Buy,4543.854242,4543.399902,4542.945562,4543.854242,0.0002,0.005377,0.0036,0.0036,0.0005,True,True,True,55,45,17.345953,-15.254145,6.04566,17.345953,-3.554438,-3.654047,17.345953,-15.254145,-1.45434,17.345953,-15.254145,-2.654047
6487,2026-05-21T17:30:00+00:00,XAUUSD,Buy,4544.654615,4544.200195,4543.745775,4544.654615,0.0002,0.003644,0.0036,0.0036,0.0005,True,True,True,55,45,16.54558,-16.054518,2.945482,16.54558,-1.054518,-4.154615,16.54558,-16.054518,-2.554518,16.54558,-16.054518,-2.654615
6503,2026-05-21T18:50:00+00:00,XAUUSD,Sell,4528.447012,4528.899902,4528.447012,4529.352792,0.0002,-0.004112,0.0036,0.0036,0.0005,True,True,True,55,45,-0.153085,-18.552988,-8.95289,-0.153085,-15.95289,-14.45289,-0.153085,-17.45289,-13.45289,-0.153085,-18.552988,-5.153085
6624,2026-05-22T05:55:00+00:00,XAUUSD,Sell,4511.948662,4512.399902,4511.948662,4512.851142,0.0002,-0.004764,0.0036,0.0036,0.0005,True,True,True,55,45,0.848565,-24.751533,-15.751533,0.848565,-17.651435,-10.751533,0.848565,-17.651435,-10.95124,0.848565,-19.95124,-20.95124
6681,2026-05-22T10:40:00+00:00,XAUUSD,Sell,4513.148738,4513.600098,4513.148738,4514.051458,0.0002,-0.00384,0.0036,0.0036,0.0005,True,True,True,55,45,25.148738,-24.251165,-9.351262,1.748835,-10.851262,-6.45136,1.748835,-24.251165,-5.251165,1.948542,-24.251165,8.04864
6723,2026-05-22T14:10:00+00:00,XAUUSD,Sell,4497.5502,4498.0,4497.5502,4498.4498,0.0002,-0.004339,0.0036,0.0036,0.0005,True,True,True,55,45,8.650298,-32.349702,-14.049898,8.650298,-15.249605,-22.849702,8.650298,-25.649995,-23.249605,8.650298,-30.849702,-18.149995
6805,2026-05-26T04:00:00+00:00,XAUUSD,Buy,4541.554208,4541.100098,4540.645988,4541.554208,0.0002,0.007745,0.0036,0.0036,0.0005,True,True,True,75,45,-0.254403,-19.754403,-12.354012,-0.254403,-18.154305,-10.354012,-0.254403,-18.154305,-9.254403,-0.254403,-18.154305,-5.45411
6806,2026-05-26T04:05:00+00:00,XAUUSD,Buy,4540.253785,4539.799805,4539.345825,4540.253785,0.0002,0.007054,0.0036,0.0036,0.0005,True,True,True,65,45,0.146118,-18.45398,-9.353882,0.146118,-16.853882,-9.053589,0.146118,-16.853882,-12.153687,0.146118,-16.853882,-6.753785
6807,2026-05-26T04:10:00+00:00,XAUUSD,Buy,4538.753635,4538.299805,4537.845975,4538.753635,0.0002,0.00661,0.0036,0.0036,0.0005,True,True,False,45,45,1.446561,-16.95383,-9.053439,1.446561,-15.353732,-6.753635,1.446561,-15.353732,-9.753635,1.446561,-15.353732,-11.053439
6896,2026-05-26T11:35:00+00:00,XAUUSD,Sell,4510.448812,4510.899902,4510.448812,4511.350992,0.0002,-0.004304,0.0036,0.0036,0.0005,True,True,True,55,45,10.248617,-21.850992,8.448812,10.248617,-5.45109,-14.751383,10.248617,-19.151285,-12.651285,10.248617,-21.850992,2.748617
6912,2026-05-26T12:55:00+00:00,XAUUSD,Buy,4521.152265,4520.700195,4520.248125,4521.152265,0.0002,0.004154,0.0036,0.0036,0.0005,True,True,True,55,45,11.147539,-21.852461,-6.552168,11.147539,-8.552168,-5.552168,11.147539,-12.852461,-14.45207,11.147539,-18.652265,-15.95207
7029,2026-05-26T23:40:00+00:00,XAUUSD,Buy,4526.4526,4526.0,4525.5474,4526.4526,0.0002,0.004483,0.0036,0.0036,0.0005,True,True,True,55,45,1.647498,-28.652795,-8.4526,1.647498,-12.852502,-17.152795,1.647498,-17.852502,-26.152795,1.647498,-28.352502,-23.4526
7090,2026-05-27T04:45:00+00:00,XAUUSD,Buy,4516.651815,4516.200195,4515.748575,4516.651815,0.0002,0.003734,0.0036,0.0036,0.0005,True,True,True,55,45,11.647989,-38.151815,-20.852011,-0.852011,-26.151815,-29.051718,-0.852011,-38.151815,-5.551718,3.948282,-38.151815,10.348185
7123,2026-05-27T07:30:00+00:00,XAUUSD,Buy,4518.051858,4517.600098,4517.148338,4518.051858,0.0002,0.008438,0.0036,0.0036,0.0005,True,True,True,75,45,11.448142,-55.651955,1.54824,6.348045,-12.151955,3.747947,11.448142,-12.151955,-12.95176,11.448142,-14.95176,-51.45176
7124,2026-05-27T07:35:00+00:00,XAUUSD,Buy,4515.251285,4514.799805,4514.348325,4515.251285,0.0002,0.007004,0.0036,0.0036,0.0005,True,True,False,45,45,14.248715,-52.851382,8.248715,9.148618,-9.351382,7.54852,14.248715,-9.351382,-21.45148,14.248715,-22.95148,-44.051089
7125,2026-05-27T07:40:00+00:00,XAUUSD,Buy,4514.851342,4514.399902,4513.948462,4514.851342,0.0002,0.006353,0.0036,0.0036,0.0005,True,True,False,45,45,14.648658,-52.45144,12.448462,13.04856,-8.95144,5.148658,14.648658,-8.95144,-18.651147,14.648658,-22.551538,-41.45144
7126,2026-05-27T07:45:00+00:00,XAUUSD,Buy,4511.551208,4511.100098,4510.648988,4511.551208,0.0002,0.005707,0.0036,0.0036,0.0005,True,True,False,45,45,17.948792,-49.151305,15.448792,16.748597,-5.651305,9.448792,17.948792,-5.651305,-32.851012,17.948792,-38.851012,-42.751403
7160,2026-05-27T10:35:00+00:00,XAUUSD,Sell,4493.350425,4493.799805,4493.350425,4494.249185,0.0002,-0.003879,0.0036,0.0036,0.0005,True,True,True,55,45,62.350425,-7.049478,22.150229,30.950522,-7.049478,10.450522,39.05062,-7.049478,44.55062,62.350425,-7.049478,17.850425
7162,2026-05-27T10:45:00+00:00,XAUUSD,Sell,4478.252325,4478.700195,4478.252325,4479.148065,0.0002,-0.006566,0.0036,0.0036,0.0005,True,True,True,65,45,47.252325,-18.247675,9.452521,15.852423,-5.647577,2.952521,23.952521,-18.247675,26.652228,47.252325,-18.247675,8.852423
7163,2026-05-27T10:50:00+00:00,XAUUSD,Sell,4474.5525,4475.0,4474.5525,4475.4475,0.0002,-0.006681,0.0036,0.0036,0.0005,True,True,True,65,45,43.5525,-21.9475,10.952402,12.152598,-9.347402,-1.9475,20.252695,-21.9475,17.952402,43.5525,-21.9475,3.252695
7182,2026-05-27T12:25:00+00:00,XAUUSD,Buy,4485.4485,4485.0,4484.5515,4485.4485,0.0002,0.004974,0.0036,0.0036,0.0005,True,False,True,55,45,4.951402,-54.4485,-51.4485,4.951402,-54.4485,-8.548598,4.951402,-54.4485,-17.848402,4.951402,-54.4485,-7.148695
7183,2026-05-27T12:30:00+00:00,XAUUSD,Buy,4478.247585,4477.799805,4477.352025,4478.247585,0.0002,0.003968,0.0036,0.0036,0.0005,True,True,True,55,45,8.952611,-47.247585,-23.847682,5.652318,-47.247585,-5.94778,8.952611,-47.247585,-8.147487,8.952611,-47.247585,1.752415
7190,2026-05-27T13:05:00+00:00,XAUUSD,Sell,4444.455412,4444.899902,4444.455412,4445.344392,0.0002,-0.006793,0.0036,0.0036,0.0005,True,True,True,65,45,13.455412,-42.744783,-31.044588,13.455412,-35.344392,-16.544588,13.455412,-42.744783,-24.044588,13.455412,-42.744783,-29.844392
7191,2026-05-27T13:10:00+00:00,XAUUSD,Sell,4446.655388,4447.100098,4446.655388,4447.544808,0.0002,-0.006568,0.0036,0.0036,0.0005,True,True,True,65,45,15.655388,-40.544808,-32.344612,15.655388,-40.544808,-16.744515,15.655388,-40.544808,-25.044808,15.655388,-40.544808,-28.744515
7192,2026-05-27T13:15:00+00:00,XAUUSD,Sell,4441.5558,4442.0,4441.5558,4442.4442,0.0002,-0.006131,0.0036,0.0036,0.0005,True,True,True,65,45,10.5558,-45.644395,-40.9442,10.5558,-45.644395,-20.744005,10.5558,-45.644395,-31.844102,10.5558,-45.644395,-36.344102
