entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
7394,2025-05-16T12:00:00+00:00,XAUUSD,Sell,3179.682,3180.0,3179.682,3180.318,0.0002,-0.009438,0.0036,0.0036,0.0005,True,True,False,55,45,11.182,-13.418098,-3.318,7.982049,-9.618049,4.282098,11.182,-12.618049,-7.017951,11.182,-12.618049,-12.818
7395,2025-05-16T13:00:00+00:00,XAUUSD,Sell,3182.6817,3183.0,3182.6817,3183.3183,0.0002,-0.008998,0.0036,0.0036,0.0005,True,True,False,55,45,14.1817,-13.3183,7.281798,14.1817,-9.618349,-4.018251,14.1817,-9.618349,-9.8183,14.1817,-10.418398,-9.418398
7397,2025-05-16T15:00:00+00:00,XAUUSD,Buy,3187.018621,3186.699951,3186.381281,3187.018621,0.0002,0.006697,0.0036,0.0036,0.0005,True,True,True,65,45,10.881281,-3.618719,5.481379,6.081476,-3.618719,5.081476,8.981379,-3.618719,2.881281,8.981379,-3.618719,7.281428
7398,2025-05-16T16:00:00+00:00,XAUUSD,Buy,3192.81925,3192.5,3192.18075,3192.81925,0.0002,0.003931,0.0036,0.0036,0.0005,True,False,True,55,45,15.880701,-6.719152,-0.719152,3.18075,-6.719152,-2.919348,3.18075,-6.719152,1.480799,5.080652,-6.719152,12.480799
7403,2025-05-18T22:00:00+00:00,XAUUSD,Buy,3242.524171,3242.199951,3241.875731,3242.524171,0.0002,0.015695,0.0036,0.0036,0.0005,True,False,True,75,45,10.375731,-24.524171,-4.124269,5.375731,-13.124269,6.475829,10.375731,-13.124269,-20.524171,10.375731,-24.524171,-11.224122
7404,2025-05-18T23:00:00+00:00,XAUUSD,Buy,3238.723742,3238.399902,3238.076062,3238.723742,0.0002,0.015204,0.0036,0.0036,0.0005,True,True,True,75,45,14.17616,-28.423694,10.276258,14.17616,-2.023791,-16.723742,14.17616,-20.723742,-7.423694,14.17616,-20.723742,-23.82384
7405,2025-05-19T00:00:00+00:00,XAUUSD,Buy,3249.3249,3249.0,3248.6751,3249.3249,0.0002,0.017124,0.0036,0.0036,0.0005,True,True,True,75,45,-0.024851,-40.224802,-27.3249,-0.024851,-31.3249,-18.024851,-0.024851,-31.3249,-34.424998,-0.024851,-39.024851,-30.924998
7408,2025-05-19T03:00:00+00:00,XAUUSD,Sell,3214.578412,3214.899902,3214.578412,3215.221392,0.0002,-0.007257,0.0036,0.0036,0.0005,True,False,False,55,45,5.478315,-22.82149,-3.82149,5.478315,-6.32149,-12.221636,5.478315,-12.32149,-12.621539,5.478315,-20.121539,-20.721636
7409,2025-05-19T04:00:00+00:00,XAUUSD,Sell,3218.078062,3218.399902,3218.078062,3218.721742,0.0002,-0.009418,0.0036,0.0036,0.0005,True,True,False,55,45,0.378111,-30.721986,-8.721986,0.378111,-8.82184,-9.121889,0.378111,-16.621889,-17.221986,0.378111,-19.32184,-29.721986
7412,2025-05-19T07:00:00+00:00,XAUUSD,Buy,3235.623579,3235.300049,3234.976519,3235.623579,0.0002,0.006345,0.0036,0.0036,0.0005,True,True,True,65,45,16.17647,-3.32353,12.17647,13.17647,-3.32353,9.576372,15.476519,-3.32353,9.376421,15.476519,-3.32353,11.076372
7413,2025-05-19T08:00:00+00:00,XAUUSD,Buy,3248.124829,3247.800049,3247.475269,3248.124829,0.0002,0.009135,0.0036,0.0036,0.0005,True,True,True,75,45,3.67522,-17.624829,-2.924878,2.975269,-11.524731,-3.124829,2.975269,-11.524731,-1.424878,3.67522,-11.524731,-16.224926
7414,2025-05-19T09:00:00+00:00,XAUUSD,Buy,3245.524471,3245.199951,3244.875431,3245.524471,0.0002,0.005702,0.0036,0.0036,0.0005,True,True,True,65,45,6.275578,-18.32452,-0.524471,3.075626,-8.124569,1.17548,6.275578,-8.124569,-13.624569,6.275578,-15.024471,-12.82452
7415,2025-05-19T10:00:00+00:00,XAUUSD,Buy,3245.3245,3245.0,3244.6755,3245.3245,0.0002,0.005516,0.0036,0.0036,0.0005,True,True,False,45,45,6.475549,-25.624549,1.375451,6.475549,-2.924598,-13.424598,6.475549,-14.8245,-12.624549,6.475549,-18.124549,-8.624549
7417,2025-05-19T12:00:00+00:00,XAUUSD,Sell,3231.576712,3231.899902,3231.576712,3232.223092,0.0002,-0.004896,0.0036,0.0036,0.0005,True,True,True,55,45,11.876761,-13.32319,-1.123239,4.376761,-13.32319,-5.123239,11.876761,-13.32319,-3.023385,11.876761,-13.32319,-2.82319
7430,2025-05-20T02:00:00+00:00,XAUUSD,Sell,3209.17905,3209.5,3209.17905,3209.82095,0.0002,-0.006131,0.0036,0.0036,0.0005,True,True,True,65,45,1.779148,-13.120999,-4.020901,1.779148,-8.120999,-10.32095,1.779148,-11.220852,-6.921048,1.779148,-13.120999,-2.520901
7436,2025-05-20T08:00:00+00:00,XAUUSD,Buy,3238.723742,3238.399902,3238.076062,3238.723742,0.0002,0.00587,0.0036,0.0036,0.0005,True,False,False,45,45,15.376355,-5.523791,-0.223742,2.976209,-5.523791,-1.423694,2.976209,-5.523791,4.976209,5.476209,-5.523791,6.67616
7437,2025-05-20T09:00:00+00:00,XAUUSD,Buy,3238.82385,3238.5,3238.17615,3238.82385,0.0002,0.006965,0.0036,0.0036,0.0005,True,False,True,65,45,26.476199,-4.923948,-1.523801,2.17615,-4.923948,4.876101,5.376101,-4.923948,6.576052,15.276248,-4.923948,25.776248
7438,2025-05-20T10:00:00+00:00,XAUUSD,Buy,3237.623779,3237.300049,3236.976319,3237.623779,0.0002,0.007971,0.0036,0.0036,0.0005,True,True,True,75,45,51.276124,-2.423828,6.076172,6.576172,-0.32373,7.776124,16.476319,-1.023681,26.976319,27.67627,-2.423828,47.67627
7439,2025-05-20T11:00:00+00:00,XAUUSD,Buy,3244.024321,3243.699951,3243.375581,3244.024321,0.0002,0.005861,0.0036,0.0036,0.0005,True,True,True,65,45,44.875581,-8.82437,1.375581,10.075776,-7.424224,20.575776,21.275728,-8.82437,41.275728,44.875581,-8.82437,35.475679
7441,2025-05-20T13:00:00+00:00,XAUUSD,Buy,3264.926558,3264.600098,3264.273638,3264.926558,0.0002,0.008059,0.0036,0.0036,0.0005,True,True,True,75,45,26.273394,-1.226606,20.373491,23.973345,-1.226606,14.573442,23.973345,-1.226606,17.073442,23.973345,-1.226606,24.473345
7442,2025-05-20T14:00:00+00:00,XAUUSD,Buy,3285.628579,3285.300049,3284.971519,3285.628579,0.0002,0.014827,0.0036,0.0036,0.0005,True,True,True,75,45,7.371421,-9.82853,-6.128579,0.67147,-9.82853,-3.628579,0.67147,-9.82853,3.771324,5.571372,-9.82853,4.871421
7443,2025-05-20T15:00:00+00:00,XAUUSD,Buy,3279.82795,3279.5,3279.17205,3279.82795,0.0002,0.011037,0.0036,0.0036,0.0005,True,True,True,75,45,18.272148,-1.627999,2.17205,5.571952,-1.627999,9.571952,11.372001,-1.627999,10.67205,13.17205,-1.627999,16.972099
7444,2025-05-20T16:00:00+00:00,XAUUSD,Buy,3282.3282,3282.0,3281.6718,3282.3282,0.0002,0.011278,0.0036,0.0036,0.0005,True,True,True,75,45,16.1718,-1.128249,7.071702,8.871751,-1.128249,8.1718,10.6718,-1.128249,14.471849,15.771898,-1.128249,10.271898
7445,2025-05-20T17:00:00+00:00,XAUUSD,Buy,3289.728842,3289.399902,3289.070962,3289.728842,0.0002,0.007597,0.0036,0.0036,0.0005,True,True,True,75,45,18.17106,-2.428794,0.771158,3.271158,-2.428794,7.071206,8.371255,-2.428794,2.871255,8.771158,-2.428794,10.471109
7447,2025-05-20T19:00:00+00:00,XAUUSD,Buy,3297.129729,3296.800049,3296.470369,3297.129729,0.0002,0.005275,0.0036,0.0036,0.0005,True,True,True,55,45,10.770174,-5.629729,-4.529631,1.370271,-5.629729,3.070222,10.770174,-5.629729,-3.229826,10.770174,-5.629729,8.770174
7454,2025-05-21T03:00:00+00:00,XAUUSD,Buy,3309.030821,3308.699951,3308.369081,3309.030821,0.0002,0.004493,0.0036,0.0036,0.0005,True,True,True,55,45,13.469179,-8.630919,-4.83087,1.069276,-5.630919,9.16913,12.369081,-8.630919,12.869081,13.469179,-8.630919,2.769228
